nohup: ignoring input
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] 
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] *****************************************
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0210 09:53:45.605000 574519 site-packages/torch/distributed/run.py:793] *****************************************
🚀 启动训练: Fold 4 | GPUs: 7 | Model: ST-SAM (Sam2-Hiera-L + NewStripDetailAdapter)
Epoch 36/50:  92%|█████████▏| 46/50 [02:13<00:11,  2.91s/it, loss=0.0424]
Epoch 36/50:  92%|█████████▏| 46/50 [02:16<00:11,  2.91s/it, loss=0.0424]
Epoch 36/50:  94%|█████████▍| 47/50 [02:16<00:08,  2.92s/it, loss=0.0424]
Epoch 36/50:  94%|█████████▍| 47/50 [02:19<00:08,  2.92s/it, loss=0.0425]
Epoch 36/50:  96%|█████████▌| 48/50 [02:19<00:05,  2.89s/it, loss=0.0425]
Epoch 36/50:  96%|█████████▌| 48/50 [02:22<00:05,  2.89s/it, loss=0.0409]
Epoch 36/50:  98%|█████████▊| 49/50 [02:22<00:02,  2.92s/it, loss=0.0409]
Epoch 36/50:  98%|█████████▊| 49/50 [02:24<00:02,  2.92s/it, loss=0.0458]
Epoch 36/50: 100%|██████████| 50/50 [02:24<00:00,  2.65s/it, loss=0.0458]
Epoch 36/50: 100%|██████████| 50/50 [02:24<00:00,  2.89s/it, loss=0.0458]
Epoch 36 | Train Loss: 0.0385 | Val Dice: 0.9120

Epoch 37/50:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 37/50:   0%|          | 0/50 [00:03<?, ?it/s, loss=0.0349]
Epoch 37/50:   2%|▏         | 1/50 [00:03<03:06,  3.81s/it, loss=0.0349]
Epoch 37/50:   2%|▏         | 1/50 [00:06<03:06,  3.81s/it, loss=0.0328]
Epoch 37/50:   4%|▍         | 2/50 [00:06<02:42,  3.38s/it, loss=0.0328]
Epoch 37/50:   4%|▍         | 2/50 [00:10<02:42,  3.38s/it, loss=0.0348]
Epoch 37/50:   6%|▌         | 3/50 [00:10<02:38,  3.38s/it, loss=0.0348]
Epoch 37/50:   6%|▌         | 3/50 [00:13<02:38,  3.38s/it, loss=0.0392]
Epoch 37/50:   8%|▊         | 4/50 [00:13<02:24,  3.14s/it, loss=0.0392]
Epoch 37/50:   8%|▊         | 4/50 [00:15<02:24,  3.14s/it, loss=0.0389]
Epoch 37/50:  10%|█         | 5/50 [00:15<02:16,  3.04s/it, loss=0.0389]
Epoch 37/50:  10%|█         | 5/50 [00:18<02:16,  3.04s/it, loss=0.0434]
Epoch 37/50:  12%|█▏        | 6/50 [00:18<02:11,  3.00s/it, loss=0.0434]
Epoch 37/50:  12%|█▏        | 6/50 [00:21<02:11,  3.00s/it, loss=0.0366]
Epoch 37/50:  14%|█▍        | 7/50 [00:21<02:07,  2.97s/it, loss=0.0366]
Epoch 37/50:  14%|█▍        | 7/50 [00:24<02:07,  2.97s/it, loss=0.0482]
Epoch 37/50:  16%|█▌        | 8/50 [00:24<02:03,  2.94s/it, loss=0.0482]
Epoch 37/50:  16%|█▌        | 8/50 [00:27<02:03,  2.94s/it, loss=0.0359]
Epoch 37/50:  18%|█▊        | 9/50 [00:27<02:00,  2.93s/it, loss=0.0359]
Epoch 37/50:  18%|█▊        | 9/50 [00:30<02:00,  2.93s/it, loss=0.0349]
Epoch 37/50:  20%|██        | 10/50 [00:30<01:57,  2.93s/it, loss=0.0349]
Epoch 37/50:  20%|██        | 10/50 [00:33<01:57,  2.93s/it, loss=0.0339]
Epoch 37/50:  22%|██▏       | 11/50 [00:33<01:54,  2.93s/it, loss=0.0339]
Epoch 37/50:  22%|██▏       | 11/50 [00:36<01:54,  2.93s/it, loss=0.0424]
Epoch 37/50:  24%|██▍       | 12/50 [00:36<01:51,  2.92s/it, loss=0.0424]
Epoch 37/50:  24%|██▍       | 12/50 [00:39<01:51,  2.92s/it, loss=0.0342]
Epoch 37/50:  26%|██▌       | 13/50 [00:39<01:48,  2.92s/it, loss=0.0342]
Epoch 37/50:  26%|██▌       | 13/50 [00:41<01:48,  2.92s/it, loss=0.0388]
Epoch 37/50:  28%|██▊       | 14/50 [00:41<01:43,  2.88s/it, loss=0.0388]
Epoch 37/50:  28%|██▊       | 14/50 [00:44<01:43,  2.88s/it, loss=0.0379]
Epoch 37/50:  30%|███       | 15/50 [00:44<01:37,  2.78s/it, loss=0.0379]
Epoch 37/50:  30%|███       | 15/50 [00:47<01:37,  2.78s/it, loss=0.0331]
Epoch 37/50:  32%|███▏      | 16/50 [00:47<01:36,  2.84s/it, loss=0.0331]
Epoch 37/50:  32%|███▏      | 16/50 [00:50<01:36,  2.84s/it, loss=0.0319]
Epoch 37/50:  34%|███▍      | 17/50 [00:50<01:34,  2.88s/it, loss=0.0319]
Epoch 37/50:  34%|███▍      | 17/50 [00:53<01:34,  2.88s/it, loss=0.0353]
Epoch 37/50:  36%|███▌      | 18/50 [00:53<01:33,  2.91s/it, loss=0.0353]
Epoch 37/50:  36%|███▌      | 18/50 [00:56<01:33,  2.91s/it, loss=0.0431]
Epoch 37/50:  38%|███▊      | 19/50 [00:56<01:29,  2.89s/it, loss=0.0431]
Epoch 37/50:  38%|███▊      | 19/50 [00:58<01:29,  2.89s/it, loss=0.0387]
Epoch 37/50:  40%|████      | 20/50 [00:58<01:24,  2.82s/it, loss=0.0387]
Epoch 37/50:  40%|████      | 20/50 [01:01<01:24,  2.82s/it, loss=0.0348]
Epoch 37/50:  42%|████▏     | 21/50 [01:01<01:23,  2.87s/it, loss=0.0348]
Epoch 37/50:  42%|████▏     | 21/50 [01:04<01:23,  2.87s/it, loss=0.0378]
Epoch 37/50:  44%|████▍     | 22/50 [01:04<01:21,  2.90s/it, loss=0.0378]
Epoch 37/50:  44%|████▍     | 22/50 [01:07<01:21,  2.90s/it, loss=0.0362]
Epoch 37/50:  46%|████▌     | 23/50 [01:07<01:19,  2.93s/it, loss=0.0362]
Epoch 37/50:  46%|████▌     | 23/50 [01:10<01:19,  2.93s/it, loss=0.0309]
Epoch 37/50:  48%|████▊     | 24/50 [01:10<01:15,  2.92s/it, loss=0.0309]
Epoch 37/50:  48%|████▊     | 24/50 [01:13<01:15,  2.92s/it, loss=0.0425]
Epoch 37/50:  50%|█████     | 25/50 [01:13<01:14,  2.96s/it, loss=0.0425]
Epoch 37/50:  50%|█████     | 25/50 [01:16<01:14,  2.96s/it, loss=0.0356]
Epoch 37/50:  52%|█████▏    | 26/50 [01:16<01:11,  2.97s/it, loss=0.0356]
Epoch 37/50:  52%|█████▏    | 26/50 [01:19<01:11,  2.97s/it, loss=0.0374]
Epoch 37/50:  54%|█████▍    | 27/50 [01:19<01:07,  2.93s/it, loss=0.0374]
Epoch 37/50:  54%|█████▍    | 27/50 [01:22<01:07,  2.93s/it, loss=0.0324]
Epoch 37/50:  56%|█████▌    | 28/50 [01:22<01:05,  2.98s/it, loss=0.0324]
Epoch 37/50:  56%|█████▌    | 28/50 [01:25<01:05,  2.98s/it, loss=0.0345]
Epoch 37/50:  58%|█████▊    | 29/50 [01:25<01:02,  2.96s/it, loss=0.0345]
Epoch 37/50:  58%|█████▊    | 29/50 [01:28<01:02,  2.96s/it, loss=0.031] 
Epoch 37/50:  60%|██████    | 30/50 [01:28<00:58,  2.94s/it, loss=0.031]
Epoch 37/50:  60%|██████    | 30/50 [01:31<00:58,  2.94s/it, loss=0.0434]
Epoch 37/50:  62%|██████▏   | 31/50 [01:31<00:56,  2.95s/it, loss=0.0434]
Epoch 37/50:  62%|██████▏   | 31/50 [01:34<00:56,  2.95s/it, loss=0.0449]
Epoch 37/50:  64%|██████▍   | 32/50 [01:34<00:51,  2.85s/it, loss=0.0449]
Epoch 37/50:  64%|██████▍   | 32/50 [01:37<00:51,  2.85s/it, loss=0.0432]
Epoch 37/50:  66%|██████▌   | 33/50 [01:37<00:48,  2.87s/it, loss=0.0432]
Epoch 37/50:  66%|██████▌   | 33/50 [01:39<00:48,  2.87s/it, loss=0.0366]
Epoch 37/50:  68%|██████▊   | 34/50 [01:39<00:45,  2.87s/it, loss=0.0366]
Epoch 37/50:  68%|██████▊   | 34/50 [01:42<00:45,  2.87s/it, loss=0.0426]
Epoch 37/50:  70%|███████   | 35/50 [01:42<00:42,  2.86s/it, loss=0.0426]
Epoch 37/50:  70%|███████   | 35/50 [01:45<00:42,  2.86s/it, loss=0.0358]
Epoch 37/50:  72%|███████▏  | 36/50 [01:45<00:40,  2.87s/it, loss=0.0358]
Epoch 37/50:  72%|███████▏  | 36/50 [01:48<00:40,  2.87s/it, loss=0.045] 
Epoch 37/50:  74%|███████▍  | 37/50 [01:48<00:37,  2.88s/it, loss=0.045]
Epoch 37/50:  74%|███████▍  | 37/50 [01:51<00:37,  2.88s/it, loss=0.0346]
Epoch 37/50:  76%|███████▌  | 38/50 [01:51<00:34,  2.90s/it, loss=0.0346]
Epoch 37/50:  76%|███████▌  | 38/50 [01:54<00:34,  2.90s/it, loss=0.0419]
Epoch 37/50:  78%|███████▊  | 39/50 [01:54<00:31,  2.90s/it, loss=0.0419]
Epoch 37/50:  78%|███████▊  | 39/50 [01:57<00:31,  2.90s/it, loss=0.0462]
Epoch 37/50:  80%|████████  | 40/50 [01:57<00:28,  2.88s/it, loss=0.0462]
Epoch 37/50:  80%|████████  | 40/50 [02:00<00:28,  2.88s/it, loss=0.0318]
Epoch 37/50:  82%|████████▏ | 41/50 [02:00<00:25,  2.88s/it, loss=0.0318]
Epoch 37/50:  82%|████████▏ | 41/50 [02:02<00:25,  2.88s/it, loss=0.0329]
Epoch 37/50:  84%|████████▍ | 42/50 [02:02<00:22,  2.87s/it, loss=0.0329]
Epoch 37/50:  84%|████████▍ | 42/50 [02:05<00:22,  2.87s/it, loss=0.0426]
Epoch 37/50:  86%|████████▌ | 43/50 [02:05<00:19,  2.84s/it, loss=0.0426]
Epoch 37/50:  86%|████████▌ | 43/50 [02:08<00:19,  2.84s/it, loss=0.0349]
Epoch 37/50:  88%|████████▊ | 44/50 [02:08<00:17,  2.87s/it, loss=0.0349]
Epoch 37/50:  88%|████████▊ | 44/50 [02:11<00:17,  2.87s/it, loss=0.0382]
Epoch 37/50:  90%|█████████ | 45/50 [02:11<00:14,  2.88s/it, loss=0.0382]
Epoch 37/50:  90%|█████████ | 45/50 [02:14<00:14,  2.88s/it, loss=0.0402]
Epoch 37/50:  92%|█████████▏| 46/50 [02:14<00:11,  2.88s/it, loss=0.0402]
Epoch 37/50:  92%|█████████▏| 46/50 [02:17<00:11,  2.88s/it, loss=0.0415]
Epoch 37/50:  94%|█████████▍| 47/50 [02:17<00:08,  2.86s/it, loss=0.0415]
Epoch 37/50:  94%|█████████▍| 47/50 [02:20<00:08,  2.86s/it, loss=0.0334]
Epoch 37/50:  96%|█████████▌| 48/50 [02:20<00:05,  2.84s/it, loss=0.0334]
Epoch 37/50:  96%|█████████▌| 48/50 [02:23<00:05,  2.84s/it, loss=0.0437]
Epoch 37/50:  98%|█████████▊| 49/50 [02:23<00:02,  2.86s/it, loss=0.0437]
Epoch 37/50:  98%|█████████▊| 49/50 [02:25<00:02,  2.86s/it, loss=0.028] 
Epoch 37/50: 100%|██████████| 50/50 [02:25<00:00,  2.61s/it, loss=0.028]
Epoch 37/50: 100%|██████████| 50/50 [02:25<00:00,  2.90s/it, loss=0.028]
Epoch 37 | Train Loss: 0.0383 | Val Dice: 0.9116

Epoch 38/50:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 38/50:   0%|          | 0/50 [00:03<?, ?it/s, loss=0.0353]
Epoch 38/50:   2%|▏         | 1/50 [00:03<03:06,  3.81s/it, loss=0.0353]
Epoch 38/50:   2%|▏         | 1/50 [00:06<03:06,  3.81s/it, loss=0.039] 
Epoch 38/50:   4%|▍         | 2/50 [00:06<02:35,  3.25s/it, loss=0.039]
Epoch 38/50:   4%|▍         | 2/50 [00:09<02:35,  3.25s/it, loss=0.0414]
Epoch 38/50:   6%|▌         | 3/50 [00:09<02:25,  3.10s/it, loss=0.0414]
Epoch 38/50:   6%|▌         | 3/50 [00:12<02:25,  3.10s/it, loss=0.0349]
Epoch 38/50:   8%|▊         | 4/50 [00:12<02:18,  3.01s/it, loss=0.0349]
Epoch 38/50:   8%|▊         | 4/50 [00:15<02:18,  3.01s/it, loss=0.0401]
Epoch 38/50:  10%|█         | 5/50 [00:15<02:09,  2.89s/it, loss=0.0401]
Epoch 38/50:  10%|█         | 5/50 [00:17<02:09,  2.89s/it, loss=0.0368]
Epoch 38/50:  12%|█▏        | 6/50 [00:17<02:06,  2.87s/it, loss=0.0368]
Epoch 38/50:  12%|█▏        | 6/50 [00:20<02:06,  2.87s/it, loss=0.0355]
Epoch 38/50:  14%|█▍        | 7/50 [00:20<02:03,  2.88s/it, loss=0.0355]
Epoch 38/50:  14%|█▍        | 7/50 [00:23<02:03,  2.88s/it, loss=0.0385]
Epoch 38/50:  16%|█▌        | 8/50 [00:23<02:00,  2.86s/it, loss=0.0385]
Epoch 38/50:  16%|█▌        | 8/50 [00:26<02:00,  2.86s/it, loss=0.0372]
Epoch 38/50:  18%|█▊        | 9/50 [00:26<01:57,  2.88s/it, loss=0.0372]
Epoch 38/50:  18%|█▊        | 9/50 [00:29<01:57,  2.88s/it, loss=0.0337]
Epoch 38/50:  20%|██        | 10/50 [00:29<01:55,  2.88s/it, loss=0.0337]
Epoch 38/50:  20%|██        | 10/50 [00:32<01:55,  2.88s/it, loss=0.0459]
Epoch 38/50:  22%|██▏       | 11/50 [00:32<01:53,  2.90s/it, loss=0.0459]
Epoch 38/50:  22%|██▏       | 11/50 [00:35<01:53,  2.90s/it, loss=0.031] 
Epoch 38/50:  24%|██▍       | 12/50 [00:35<01:50,  2.91s/it, loss=0.031]
Epoch 38/50:  24%|██▍       | 12/50 [00:38<01:50,  2.91s/it, loss=0.0396]
Epoch 38/50:  26%|██▌       | 13/50 [00:38<01:47,  2.91s/it, loss=0.0396]
Epoch 38/50:  26%|██▌       | 13/50 [00:40<01:47,  2.91s/it, loss=0.0387]
Epoch 38/50:  28%|██▊       | 14/50 [00:40<01:41,  2.81s/it, loss=0.0387]
Epoch 38/50:  28%|██▊       | 14/50 [00:43<01:41,  2.81s/it, loss=0.0317]
Epoch 38/50:  30%|███       | 15/50 [00:43<01:39,  2.85s/it, loss=0.0317]
Epoch 38/50:  30%|███       | 15/50 [00:46<01:39,  2.85s/it, loss=0.0389]
Epoch 38/50:  32%|███▏      | 16/50 [00:46<01:34,  2.78s/it, loss=0.0389]
Epoch 38/50:  32%|███▏      | 16/50 [00:49<01:34,  2.78s/it, loss=0.0426]
Epoch 38/50:  34%|███▍      | 17/50 [00:49<01:33,  2.84s/it, loss=0.0426]
Epoch 38/50:  34%|███▍      | 17/50 [00:52<01:33,  2.84s/it, loss=0.0359]
Epoch 38/50:  36%|███▌      | 18/50 [00:52<01:31,  2.85s/it, loss=0.0359]
Epoch 38/50:  36%|███▌      | 18/50 [00:55<01:31,  2.85s/it, loss=0.0309]
Epoch 38/50:  38%|███▊      | 19/50 [00:55<01:30,  2.93s/it, loss=0.0309]
Epoch 38/50:  38%|███▊      | 19/50 [00:58<01:30,  2.93s/it, loss=0.04]  
Epoch 38/50:  40%|████      | 20/50 [00:58<01:27,  2.91s/it, loss=0.04]
Epoch 38/50:  40%|████      | 20/50 [01:00<01:27,  2.91s/it, loss=0.0414]
Epoch 38/50:  42%|████▏     | 21/50 [01:00<01:22,  2.85s/it, loss=0.0414]
Epoch 38/50:  42%|████▏     | 21/50 [01:03<01:22,  2.85s/it, loss=0.0385]
Epoch 38/50:  44%|████▍     | 22/50 [01:03<01:21,  2.89s/it, loss=0.0385]
Epoch 38/50:  44%|████▍     | 22/50 [01:06<01:21,  2.89s/it, loss=0.0424]
Epoch 38/50:  46%|████▌     | 23/50 [01:06<01:19,  2.93s/it, loss=0.0424]
Epoch 38/50:  46%|████▌     | 23/50 [01:09<01:19,  2.93s/it, loss=0.0376]
Epoch 38/50:  48%|████▊     | 24/50 [01:09<01:16,  2.94s/it, loss=0.0376]
Epoch 38/50:  48%|████▊     | 24/50 [01:12<01:16,  2.94s/it, loss=0.0375]
Epoch 38/50:  50%|█████     | 25/50 [01:12<01:13,  2.95s/it, loss=0.0375]
Epoch 38/50:  50%|█████     | 25/50 [01:15<01:13,  2.95s/it, loss=0.0313]
Epoch 38/50:  52%|█████▏    | 26/50 [01:15<01:11,  2.97s/it, loss=0.0313]
Epoch 38/50:  52%|█████▏    | 26/50 [01:18<01:11,  2.97s/it, loss=0.0426]
Epoch 38/50:  54%|█████▍    | 27/50 [01:18<01:05,  2.87s/it, loss=0.0426]
Epoch 38/50:  54%|█████▍    | 27/50 [01:21<01:05,  2.87s/it, loss=0.0396]
Epoch 38/50:  56%|█████▌    | 28/50 [01:21<01:03,  2.89s/it, loss=0.0396]
Epoch 38/50:  56%|█████▌    | 28/50 [01:24<01:03,  2.89s/it, loss=0.0342]
Epoch 38/50:  58%|█████▊    | 29/50 [01:24<01:00,  2.90s/it, loss=0.0342]
Epoch 38/50:  58%|█████▊    | 29/50 [01:27<01:00,  2.90s/it, loss=0.0344]
Epoch 38/50:  60%|██████    | 30/50 [01:27<00:58,  2.91s/it, loss=0.0344]
Epoch 38/50:  60%|██████    | 30/50 [01:30<00:58,  2.91s/it, loss=0.0354]
Epoch 38/50:  62%|██████▏   | 31/50 [01:30<00:55,  2.93s/it, loss=0.0354]
Epoch 38/50:  62%|██████▏   | 31/50 [01:32<00:55,  2.93s/it, loss=0.0407]
Epoch 38/50:  64%|██████▍   | 32/50 [01:32<00:51,  2.84s/it, loss=0.0407]
Epoch 38/50:  64%|██████▍   | 32/50 [01:35<00:51,  2.84s/it, loss=0.0341]
Epoch 38/50:  66%|██████▌   | 33/50 [01:35<00:48,  2.87s/it, loss=0.0341]
Epoch 38/50:  66%|██████▌   | 33/50 [01:38<00:48,  2.87s/it, loss=0.0354]
Epoch 38/50:  68%|██████▊   | 34/50 [01:38<00:46,  2.88s/it, loss=0.0354]
Epoch 38/50:  68%|██████▊   | 34/50 [01:41<00:46,  2.88s/it, loss=0.0391]
Epoch 38/50:  70%|███████   | 35/50 [01:41<00:43,  2.92s/it, loss=0.0391]
Epoch 38/50:  70%|███████   | 35/50 [01:44<00:43,  2.92s/it, loss=0.0325]
Epoch 38/50:  72%|███████▏  | 36/50 [01:44<00:40,  2.92s/it, loss=0.0325]
Epoch 38/50:  72%|███████▏  | 36/50 [01:47<00:40,  2.92s/it, loss=0.0369]
Epoch 38/50:  74%|███████▍  | 37/50 [01:47<00:38,  2.93s/it, loss=0.0369]
Epoch 38/50:  74%|███████▍  | 37/50 [01:50<00:38,  2.93s/it, loss=0.0335]
Epoch 38/50:  76%|███████▌  | 38/50 [01:50<00:35,  2.93s/it, loss=0.0335]
Epoch 38/50:  76%|███████▌  | 38/50 [01:53<00:35,  2.93s/it, loss=0.0362]
Epoch 38/50:  78%|███████▊  | 39/50 [01:53<00:32,  2.96s/it, loss=0.0362]
Epoch 38/50:  78%|███████▊  | 39/50 [01:56<00:32,  2.96s/it, loss=0.0406]
Epoch 38/50:  80%|████████  | 40/50 [01:56<00:29,  2.95s/it, loss=0.0406]
Epoch 38/50:  80%|████████  | 40/50 [01:59<00:29,  2.95s/it, loss=0.0407]
Epoch 38/50:  82%|████████▏ | 41/50 [01:59<00:26,  2.97s/it, loss=0.0407]
Epoch 38/50:  82%|████████▏ | 41/50 [02:02<00:26,  2.97s/it, loss=0.0336]
Epoch 38/50:  84%|████████▍ | 42/50 [02:02<00:23,  2.95s/it, loss=0.0336]
Epoch 38/50:  84%|████████▍ | 42/50 [02:05<00:23,  2.95s/it, loss=0.0333]
Epoch 38/50:  86%|████████▌ | 43/50 [02:05<00:20,  2.95s/it, loss=0.0333]
Epoch 38/50:  86%|████████▌ | 43/50 [02:08<00:20,  2.95s/it, loss=0.0387]
Epoch 38/50:  88%|████████▊ | 44/50 [02:08<00:17,  2.93s/it, loss=0.0387]
Epoch 38/50:  88%|████████▊ | 44/50 [02:11<00:17,  2.93s/it, loss=0.0419]
Epoch 38/50:  90%|█████████ | 45/50 [02:11<00:14,  2.93s/it, loss=0.0419]
Epoch 38/50:  90%|█████████ | 45/50 [02:14<00:14,  2.93s/it, loss=0.0391]
Epoch 38/50:  92%|█████████▏| 46/50 [02:14<00:11,  2.92s/it, loss=0.0391]
Epoch 38/50:  92%|█████████▏| 46/50 [02:17<00:11,  2.92s/it, loss=0.0447]
Epoch 38/50:  94%|█████████▍| 47/50 [02:17<00:08,  2.91s/it, loss=0.0447]
Epoch 38/50:  94%|█████████▍| 47/50 [02:19<00:08,  2.91s/it, loss=0.0364]
Epoch 38/50:  96%|█████████▌| 48/50 [02:19<00:05,  2.91s/it, loss=0.0364]
Epoch 38/50:  96%|█████████▌| 48/50 [02:22<00:05,  2.91s/it, loss=0.0314]
Epoch 38/50:  98%|█████████▊| 49/50 [02:22<00:02,  2.88s/it, loss=0.0314]
Epoch 38/50:  98%|█████████▊| 49/50 [02:24<00:02,  2.88s/it, loss=0.0385]
Epoch 38/50: 100%|██████████| 50/50 [02:24<00:00,  2.57s/it, loss=0.0385]
Epoch 38/50: 100%|██████████| 50/50 [02:24<00:00,  2.89s/it, loss=0.0385]
Epoch 38 | Train Loss: 0.0379 | Val Dice: 0.9075

Epoch 39/50:   0%|          | 0/50 [00:00<?, ?it/s]
Epoch 39/50:   0%|          | 0/50 [00:03<?, ?it/s, loss=0.0309]
Epoch 39/50:   2%|▏         | 1/50 [00:03<03:07,  3.82s/it, loss=0.0309]
Epoch 39/50:   2%|▏         | 1/50 [00:06<03:07,  3.82s/it, loss=0.0438]
Epoch 39/50:   4%|▍         | 2/50 [00:06<02:39,  3.32s/it, loss=0.0438]
Epoch 39/50:   4%|▍         | 2/50 [00:09<02:39,  3.32s/it, loss=0.0419]
Epoch 39/50:   6%|▌         | 3/50 [00:09<02:29,  3.19s/it, loss=0.0419]
Epoch 39/50:   6%|▌         | 3/50 [00:12<02:29,  3.19s/it, loss=0.0311]
Epoch 39/50:   8%|▊         | 4/50 [00:12<02:17,  2.99s/it, loss=0.0311]
Epoch 39/50:   8%|▊         | 4/50 [00:15<02:17,  2.99s/it, loss=0.0525]
Epoch 39/50:  10%|█         | 5/50 [00:15<02:14,  2.99s/it, loss=0.0525]
Epoch 39/50:  10%|█         | 5/50 [00:18<02:14,  2.99s/it, loss=0.035] 
Epoch 39/50:  12%|█▏        | 6/50 [00:18<02:11,  3.00s/it, loss=0.035]
Epoch 39/50:  12%|█▏        | 6/50 [00:21<02:11,  3.00s/it, loss=0.0381]
Epoch 39/50:  14%|█▍        | 7/50 [00:21<02:07,  2.97s/it, loss=0.0381]
Epoch 39/50:  14%|█▍        | 7/50 [00:24<02:07,  2.97s/it, loss=0.0421]
Epoch 39/50:  16%|█▌        | 8/50 [00:24<02:02,  2.92s/it, loss=0.0421]
Epoch 39/50:  16%|█▌        | 8/50 [00:27<02:02,  2.92s/it, loss=0.0355]
Epoch 39/50:  18%|█▊        | 9/50 [00:27<01:58,  2.89s/it, loss=0.0355]
Epoch 39/50:  18%|█▊        | 9/50 [00:29<01:58,  2.89s/it, loss=0.031] 
Epoch 39/50:  20%|██        | 10/50 [00:29<01:55,  2.89s/it, loss=0.031]
Epoch 39/50:  20%|██        | 10/50 [00:32<01:55,  2.89s/it, loss=0.0398]
Epoch 39/50:  22%|██▏       | 11/50 [00:32<01:54,  2.93s/it, loss=0.0398]
Epoch 39/50:  22%|██▏       | 11/50 [00:35<01:54,  2.93s/it, loss=0.0384]
Epoch 39/50:  24%|██▍       | 12/50 [00:35<01:51,  2.93s/it, loss=0.0384]
Epoch 39/50:  24%|██▍       | 12/50 [00:38<01:51,  2.93s/it, loss=0.0509]
Epoch 39/50:  26%|██▌       | 13/50 [00:38<01:47,  2.91s/it, loss=0.0509]
Epoch 39/50:  26%|██▌       | 13/50 [00:41<01:47,  2.91s/it, loss=0.0325]
Epoch 39/50:  28%|██▊       | 14/50 [00:41<01:40,  2.80s/it, loss=0.0325]
Epoch 39/50:  28%|██▊       | 14/50 [00:44<01:40,  2.80s/it, loss=0.0369]
Epoch 39/50:  30%|███       | 15/50 [00:44<01:40,  2.88s/it, loss=0.0369]
Epoch 39/50:  30%|███       | 15/50 [00:47<01:40,  2.88s/it, loss=0.0321]
Epoch 39/50:  32%|███▏      | 16/50 [00:47<01:38,  2.91s/it, loss=0.0321]
Epoch 39/50:  32%|███▏      | 16/50 [00:50<01:38,  2.91s/it, loss=0.0364]
Epoch 39/50:  34%|███▍      | 17/50 [00:50<01:36,  2.92s/it, loss=0.0364]
Epoch 39/50:  34%|███▍      | 17/50 [00:53<01:36,  2.92s/it, loss=0.0333]
Epoch 39/50:  36%|███▌      | 18/50 [00:53<01:34,  2.94s/it, loss=0.0333]
Epoch 39/50:  36%|███▌      | 18/50 [00:55<01:34,  2.94s/it, loss=0.0333]
Epoch 39/50:  38%|███▊      | 19/50 [00:55<01:27,  2.82s/it, loss=0.0333]
Epoch 39/50:  38%|███▊      | 19/50 [00:58<01:27,  2.82s/it, loss=0.0509]
Epoch 39/50:  40%|████      | 20/50 [00:58<01:26,  2.89s/it, loss=0.0509]
Epoch 39/50:  40%|████      | 20/50 [01:01<01:26,  2.89s/it, loss=0.0347]
Epoch 39/50:  42%|████▏     | 21/50 [01:01<01:24,  2.92s/it, loss=0.0347]
Epoch 39/50:  42%|████▏     | 21/50 [01:05<01:24,  2.92s/it, loss=0.0341]
Epoch 39/50:  44%|████▍     | 22/50 [01:05<01:23,  2.99s/it, loss=0.0341]
Epoch 39/50:  44%|████▍     | 22/50 [01:07<01:23,  2.99s/it, loss=0.0359]
Epoch 39/50:  46%|████▌     | 23/50 [01:07<01:18,  2.92s/it, loss=0.0359]
Epoch 39/50:  46%|████▌     | 23/50 [01:10<01:18,  2.92s/it, loss=0.0333]
Epoch 39/50:  48%|████▊     | 24/50 [01:10<01:16,  2.96s/it, loss=0.0333]
Epoch 39/50:  48%|████▊     | 24/50 [01:13<01:16,  2.96s/it, loss=0.0344]
Epoch 39/50:  50%|█████     | 25/50 [01:13<01:14,  2.96s/it, loss=0.0344]
Epoch 39/50:  50%|█████     | 25/50 [01:16<01:14,  2.96s/it, loss=0.0365]
Epoch 39/50:  52%|█████▏    | 26/50 [01:16<01:09,  2.88s/it, loss=0.0365]
Epoch 39/50:  52%|█████▏    | 26/50 [01:19<01:09,  2.88s/it, loss=0.0379]
Epoch 39/50:  54%|█████▍    | 27/50 [01:19<01:07,  2.93s/it, loss=0.0379]
Epoch 39/50:  54%|█████▍    | 27/50 [01:22<01:07,  2.93s/it, loss=0.0391]
Epoch 39/50:  56%|█████▌    | 28/50 [01:22<01:05,  2.97s/it, loss=0.0391]
Epoch 39/50:  56%|█████▌    | 28/50 [01:25<01:05,  2.97s/it, loss=0.0323]
Epoch 39/50:  58%|█████▊    | 29/50 [01:25<01:02,  2.96s/it, loss=0.0323]
Epoch 39/50:  58%|█████▊    | 29/50 [01:28<01:02,  2.96s/it, loss=0.0348]
Epoch 39/50:  60%|██████    | 30/50 [01:28<00:59,  2.97s/it, loss=0.0348]
Epoch 39/50:  60%|██████    | 30/50 [01:31<00:59,  2.97s/it, loss=0.0388]
Epoch 39/50:  62%|██████▏   | 31/50 [01:31<00:54,  2.86s/it, loss=0.0388]
Epoch 39/50:  62%|██████▏   | 31/50 [01:34<00:54,  2.86s/it, loss=0.0425]
Epoch 39/50:  64%|██████▍   | 32/50 [01:34<00:51,  2.88s/it, loss=0.0425]
